,start_time,end_time,line,value,duration,tracks,laugh_start,laugh_end,start_sec,end_sec
48,"00:02:28,442","00:02:29,735",I'm not...,0,0.0,,,,148.44,149.74
49,"00:02:30,444","00:02:32,155",trying to be insensitive.,0,0.0,,,,150.44,152.16
50,"00:02:32,238","00:02:34,866","I gave a homeless dude $20, I didn't even want to.",1,3.3400000000000034,"#11, ","154.46, ","157.8, ",152.24,154.87
51,"00:02:34,949","00:02:36,993",[laughter],0,0.0,,,,154.95,156.99
52,"00:02:37,076","00:02:41,247",I wanted to give him money. You ever see somebody and just wanna help them out?,0,0.0,,,,157.08,161.25
53,"00:02:41,330","00:02:44,000","I just wanted to help this guy out, so I walked up to him",0,0.0,,,,161.33,164.0
54,"00:02:44,083","00:02:45,668","and I reached in my pocket,",0,0.0,,,,164.08,165.67
55,"00:02:45,751","00:02:48,254","but I felt I had one bill in my pocket,",0,0.0,,,,165.75,168.25
56,"00:02:48,337","00:02:50,965",and I pulled the bill out and I saw it was a 20...,1,3.180000000000007,"#12, ","170.68, ","173.86, ",168.34,170.97
57,"00:02:51,048","00:02:53,759",[laughter],0,0.0,,,,171.05,173.76
58,"00:02:53,843","00:02:55,761",And he saw it was a 20...,1,7.5800000000000125,"#13, ","174.63, ","182.21, ",173.84,175.76
59,"00:02:55,845","00:02:57,221",[laughter],0,0.0,,,,175.84,177.22
60,"00:02:57,305","00:03:00,725","I was like, ""I can't blue-ball this guy, I gotta give him the whole...""",0,0.0,,,,177.31,180.72
61,"00:03:01,809","00:03:04,395","You can't just walk up to homeless people and be like,",1,7.009999999999991,"#14, ","184.06, ","191.07, ",181.81,184.4
62,"00:03:04,478","00:03:07,899","""Oh, no! Not for you, dude.""",0,0.0,,,,184.48,187.9
63,"00:03:08,774","00:03:10,818",I almost gave that bum 20 whole dollars.,0,0.0,,,,188.77,190.82
64,"00:03:10,902","00:03:13,029",Let me go to the store and buy something I don't need,1,4.949999999999989,"#15, ","193.11, ","198.06, ",190.9,193.03
65,"00:03:13,112","00:03:15,072",to make change suitable for your life.,0,0.0,,,,193.11,195.07
66,"00:03:15,865","00:03:18,743",Maybe I'll buy a $3 Snapple and dump half of it out...,0,0.0,,,,195.87,198.74
67,"00:03:19,368","00:03:21,245","""as to not waste any money.""",1,3.1999999999999886,"#16, ","200.15, ","203.35, ",199.37,201.25
68,"00:03:21,329","00:03:22,204",[laughter],0,0.0,,,,201.33,202.2
69,"00:03:22,288","00:03:24,707","I didn't do it. He's a human being, so I gave him $20.",0,0.0,,,,202.29,204.71
70,"00:03:24,790","00:03:28,294","And he was happy to get it. First he was confused. He was like, ""Are you sure?""",1,2.0500000000000114,"#17, ","207.66, ","209.71, ",204.79,208.29
71,"00:03:28,377","00:03:29,754",[laughter],0,0.0,,,,208.38,209.75
72,"00:03:29,837","00:03:33,549","I was like, ""Of course I'm sure. You're a human being. You deserve this.""",1,0.7199999999999989,"#18, ","213.15, ","213.87, ",209.84,213.55
73,"00:03:33,633","00:03:35,426","He said, ""God bless you, brother.""",0,0.0,,,,213.63,215.43
74,"00:03:35,509","00:03:37,637","I was like, ""Hey, it's the least I could do.""",1,0.7700000000000102,"#19, ","217.75, ","218.52, ",215.51,217.64
75,"00:03:38,304","00:03:40,681","He was like, ""Can I get a hug?"" and I was like, ""No.""",1,10.310000000000002,"#20, ","219.79, ","230.1, ",218.3,220.68
76,"00:03:40,765","00:03:43,100",[laughter],0,0.0,,,,220.76,223.1
77,"00:03:47,104","00:03:48,898","I said, ""I'll shake your hand.""",0,0.0,,,,227.1,228.9
78,"00:03:49,523","00:03:51,400",He shook my hand and it was soaking wet.,1,3.890000000000015,"#21, ","230.79, ","234.68, ",229.52,231.4
79,"00:03:51,484","00:03:54,612",[laughter],1,2.490000000000009,"#22, ","235.22, ","237.71, ",231.48,234.61
80,"00:03:54,695","00:03:57,365",- I was furious. - [laughter],0,0.0,,,,234.69,237.37
81,"00:03:57,448","00:03:59,492",I wanted to hit him but I was afraid to make a fist.,0,0.0,,,,237.45,239.49
82,"00:03:59,575","00:04:02,453",I didn't wanna activate whatever liquid was on my hand.,1,5.259999999999991,"#23, ","240.37, ","245.63, ",239.57,242.45
83,"00:04:03,162","00:04:06,749","I just stared at it. I was like, ""Please don't dry sticky.""",1,6.97999999999999,"#24, ","246.15, ","253.13, ",243.16,246.75
84,"00:04:06,832","00:04:10,044",[laughter],0,0.0,,,,246.83,250.04
85,"00:04:10,127","00:04:11,796",He called me a nigger.,0,0.0,,,,250.13,251.8
86,"00:04:11,879","00:04:13,339",[laughter],0,0.0,,,,251.88,253.34
87,"00:04:14,632","00:04:17,093","The N word's a tricky word, you know?",0,0.0,,,,254.63,257.09
88,"00:04:17,802","00:04:21,055",I told a joke about the N word at another show.,0,0.0,,,,257.8,261.06
89,"00:04:22,139","00:04:24,475","The crowd got real quiet, like it just did.",1,5.8799999999999955,"#25, ","263.79, ","269.67, ",262.14,264.48
90,"00:04:24,558","00:04:27,687",[laughter],0,0.0,,,,264.56,267.69
91,"00:04:29,146","00:04:32,984","I felt bad so I tried to do crowd work to loosen them up, make them have fun again.",0,0.0,,,,269.15,272.98
92,"00:04:33,067","00:04:36,237","And it worked. People had a good time, forgot what I was talking about.",0,0.0,,,,273.07,276.24
93,"00:04:36,320","00:04:38,281",I forgot what I was talking about.,0,0.0,,,,276.32,278.28
94,"00:04:39,115","00:04:41,200","Then I go, ""What was I just talking about?""",0,0.0,,,,279.12,281.2
95,"00:04:41,284","00:04:43,953","and this white lady in the back yells out, ""Niggers!""",1,7.710000000000036,"#26, ","282.39, ","290.1, ",281.28,283.95
96,"00:04:44,036","00:04:45,913",[laughter],0,0.0,,,,284.04,285.91
97,"00:04:46,747","00:04:49,041",[laughs],0,0.0,,,,286.75,289.04
98,"00:04:49,125","00:04:52,169",You laugh at that shit but that other audience did not.,1,10.490000000000009,"#27, ","290.94, ","301.43, ",289.12,292.17
99,"00:04:52,253","00:04:53,671",[laughter],0,0.0,,,,292.25,293.67
100,"00:04:53,754","00:04:55,464",They were horrified!,0,0.0,,,,293.75,295.46
101,"00:04:56,257","00:04:59,343","They gasped! They were like, ""Hit her!"" I was like, ""I'm not gonna hit her.""",0,0.0,,,,296.26,299.34
102,"00:04:59,427","00:05:00,886",[laughter],0,0.0,,,,299.43,300.89
103,"00:05:00,970","00:05:04,348","""She's 100 percent correct. That's exactly what I was talking about.""",1,6.150000000000034,"#28, ","302.76, ","308.91, ",300.97,304.35
104,"00:05:04,432","00:05:06,684",[laughter],0,0.0,,,,304.43,306.68
105,"00:05:06,767","00:05:09,770","I didn't say, ""We were playing basketball. What was I talking about?""",0,0.0,,,,306.77,309.77
106,"00:05:09,854","00:05:11,439","""Niggers!"" It wasn't that.",1,5.930000000000007,"#29, ","310.49, ","316.42, ",309.85,311.44
107,"00:05:11,522","00:05:12,773",[laughter],0,0.0,,,,311.52,312.77
108,"00:05:12,857","00:05:16,193","It was also the way she said it, too, because she wasn't like, ""Niggers!""",0,0.0,,,,312.86,316.19
109,"00:05:16,277","00:05:18,321","she was like, ""Niggers! Oh, God.""",1,4.470000000000027,"#30, ","316.78, ","321.25, ",316.28,318.32
110,"00:05:18,404","00:05:21,032",[laughter],0,0.0,,,,318.4,321.03
111,"00:05:21,115","00:05:24,994","She clearly wasn't being racist, she just wanted to hear the punch line.",1,2.0399999999999636,"#31, ","324.67, ","326.71, ",321.12,324.99
112,"00:05:25,077","00:05:26,787",[laughter],0,0.0,,,,325.08,326.79
113,"00:05:26,871","00:05:29,498","I couldn't be upset with her for that, you know?",1,1.1499999999999773,"#32, ","329.3, ","330.45, ",326.87,329.5
114,"00:05:29,582","00:05:31,375",I couldn't be upset with her.,0,0.0,,,,329.58,331.38
115,"00:05:32,001","00:05:34,670","If it was a white guy, maybe I would've been more upset.",2,1.8999999999999773,"#33, #34, ","332.28, 334.22, ","333.08, 335.32, ",332.0,334.67
116,"00:05:35,171","00:05:38,549",Only because it puts a lot of pressure on me as a black dude.,0,0.0,,,,335.17,338.55
117,"00:05:38,632","00:05:40,676","I don't know if you know this or not,",0,0.0,,,,338.63,340.68
118,"00:05:40,760","00:05:43,387","but if a white guy says the N word and I hear it,",0,0.0,,,,340.76,343.39
119,"00:05:43,471","00:05:44,972",it means I gotta fight him.,1,2.6999999999999886,"#35, ","344.2, ","346.9, ",343.47,344.97
120,"00:05:45,056","00:05:46,515",[laughter],0,0.0,,,,345.06,346.51
121,"00:05:46,599","00:05:49,268","Even if I'm not that upset, I gotta fucking fight him.",1,1.4499999999999886,"#36, ","348.6, ","350.05, ",346.6,349.27
122,"00:05:50,019","00:05:52,396",It's in the black dude contract for some reason.,1,12.759999999999991,"#37, ","351.45, ","364.21, ",350.02,352.4
123,"00:05:52,480","00:05:53,773",[laughter],0,0.0,,,,352.48,353.77
124,"00:05:53,856","00:05:55,941",And I gotta win the fight!,0,0.0,,,,353.86,355.94
125,"00:05:56,025","00:05:58,486",[laughter],0,0.0,,,,356.02,358.49
126,"00:05:58,569","00:06:01,155","Because if I lose, that means he gets to say it again.",0,0.0,,,,358.57,361.15
127,"00:06:01,238","00:06:03,407",[laughter],0,0.0,,,,361.24,363.41
128,"00:06:03,491","00:06:05,493",I gotta go tell people that shit.,1,2.819999999999993,"#38, ","364.82, ","367.64, ",363.49,365.49
129,"00:06:05,576","00:06:06,702",[laughter],0,0.0,,,,365.58,366.7
130,"00:06:06,786","00:06:09,205","I can't be like, ""This white dude called me a nigger.""",1,0.8000000000000114,"#39, ","368.37, ","369.17, ",366.79,369.2
131,"00:06:09,288","00:06:13,167","""What did you do?"" ""Well, then I got my ass kicked for 15 minutes.""",1,7.300000000000011,"#40, ","370.25, ","377.55, ",369.29,373.17
132,"00:06:13,250","00:06:16,003",[laughter],0,0.0,,,,373.25,376.0
133,"00:06:17,046","00:06:20,549","""Then he yelled it again and rode off on a Citi Bike. It was embarrassing.""",1,7.819999999999993,"#41, ","379.21, ","387.03, ",377.05,380.55
134,"00:06:20,633","00:06:23,469",[laughter],0,0.0,,,,380.63,383.47
135,"00:06:26,680","00:06:29,767","That's just the whitest vehicle I could think of, a Citi Bike.",1,8.689999999999998,"#42, ","388.15, ","396.84, ",386.68,389.77
136,"00:06:29,850","00:06:31,185",[laughter and applause],0,0.0,,,,389.85,391.19
137,"00:06:31,268","00:06:33,020",I don't know why.,0,0.0,,,,391.27,393.02
138,"00:06:33,104","00:06:36,107",[cheering and applause],0,0.0,,,,393.1,396.11
139,"00:06:36,190","00:06:39,360","I don't know the answer to that question a lot of white people ask,",0,0.0,,,,396.19,399.36
140,"00:06:39,443","00:06:42,863","""When can you say it, when can you not say it?"" I don't fucking know.",0,0.0,,,,399.44,402.86
141,"00:06:42,947","00:06:45,199","""Can I say it?"" I don't know, try it.",1,4.630000000000052,"#43, ","404.78, ","409.41, ",402.95,405.2
142,"00:06:45,282","00:06:48,452",[laughter],0,0.0,,,,405.28,408.45
143,"00:06:48,536","00:06:52,957",I don't believe that every white person that's ever said the N word is a racist.,0,0.0,,,,408.54,412.96
144,"00:06:53,040","00:06:56,585","I don't know. Maybe you just like music, I don't know.",1,3.4499999999999886,"#44, ","416.05, ","419.5, ",413.04,416.58
145,"00:06:56,669","00:06:58,838",[laughter],0,0.0,,,,416.67,418.84
146,"00:06:58,921","00:07:02,174",You can't just be a racist. You gotta earn racism for me.,0,0.0,,,,418.92,422.17
147,"00:07:02,258","00:07:06,220",This is how I feel. You can't just say nigger. You gotta earn racism.,0,0.0,,,,422.26,426.22
148,"00:07:06,303","00:07:09,557",I had a white girl call me a nigger in an argument and I didn't even get mad,0,0.0,,,,426.3,429.56
149,"00:07:09,640","00:07:13,436",because I've known this girl for 20 years. And she can't be a racist.,1,6.149999999999977,"#45, ","433.36, ","439.51, ",429.64,433.44
150,"00:07:13,519","00:07:15,604",Because she's got low self-esteem.,0,0.0,,,,433.52,435.6
151,"00:07:15,688","00:07:18,524",[laughter],0,0.0,,,,435.69,438.52
152,"00:07:18,607","00:07:22,319",You can't think you better than niggers if you don't believe in yourself.,1,6.9599999999999795,"#46, ","440.5, ","447.46, ",438.61,442.32
153,"00:07:22,403","00:07:23,946",[laughter and applause],0,0.0,,,,442.4,443.95
154,"00:07:24,029","00:07:25,906",Sorry.,0,0.0,,,,444.03,445.91
155,"00:07:26,949","00:07:30,828",Do you know what kind of self-confidence you gotta have to be a supremacist?,1,7.069999999999993,"#47, ","450.0, ","457.07, ",446.95,450.83
156,"00:07:30,911","00:07:32,204",[laughter],0,0.0,,,,450.91,452.2
157,"00:07:32,288","00:07:34,874","You think Hitler had body image issues? No, man!",0,0.0,,,,452.29,454.87
158,"00:07:34,957","00:07:35,833",[laughter],0,0.0,,,,454.96,455.83
159,"00:07:35,916","00:07:38,711",The motherfucker believed in himself. He had goals.,1,4.310000000000002,"#48, ","457.32, ","461.63, ",455.92,458.71
160,"00:07:38,794","00:07:41,338",[laughter],0,0.0,,,,458.79,461.34
161,"00:07:41,422","00:07:43,382",Say what you will about Hitler...,1,8.569999999999993,"#49, ","462.43, ","471.0, ",461.42,463.38
162,"00:07:43,466","00:07:47,261",[laughter and applause],0,0.0,,,,463.47,467.26
163,"00:07:50,139","00:07:53,642",That might be the name of this special. Say What You Will About Hitler.,2,6.509999999999934,"#50, #51, ","472.22, 479.16, ","477.32, 480.57, ",470.14,473.64
164,"00:07:53,726","00:07:56,395",[laughter],0,0.0,,,,473.73,476.39
165,"00:07:59,648","00:08:02,443",I don't like when white people ask me can they say the word?,0,0.0,,,,479.65,482.44
166,"00:08:02,526","00:08:04,111","It makes me, you know...",0,0.0,,,,482.53,484.11
167,"00:08:04,195","00:08:06,697","Any time a white guy asks me if they can say the N word,",0,0.0,,,,484.19,486.7
168,"00:08:06,780","00:08:10,576",it feels like an alcoholic asking if they can have a sip of my drink.,2,4.599999999999966,"#52, #53, ","487.92, 489.41, ","488.67, 493.26, ",486.78,490.58
169,"00:08:10,659","00:08:11,994",[laughter],0,0.0,,,,490.66,491.99
170,"00:08:12,077","00:08:15,831",It's probably harmless but it's a slippery slope that I don't wanna be...,1,6.729999999999961,"#54, ","494.35, ","501.08, ",492.08,495.83
171,"00:08:15,915","00:08:16,832",[laughter],0,0.0,,,,495.92,496.83
172,"00:08:16,916","00:08:19,084",I don't wanna be responsible for that.,0,0.0,,,,496.92,499.08
173,"00:08:19,168","00:08:20,711",[laughter],0,0.0,,,,499.17,500.71
174,"00:08:20,794","00:08:24,381",I don't understand why white people can't just accept the fact,1,1.5600000000000023,"#55, ","503.61, ","505.17, ",500.79,504.38
175,"00:08:24,465","00:08:26,842",that there's just some shit you can't say.,0,0.0,,,,504.46,506.84
176,"00:08:26,926","00:08:29,887","As a black guy, I know there's shit that I can't say.",1,1.9499999999999886,"#56, ","507.24, ","509.19, ",506.93,509.89
177,"00:08:29,970","00:08:31,805","Like ""screwed the pooch.""",1,12.460000000000036,"#57, ","510.62, ","523.08, ",509.97,511.81
178,"00:08:31,889","00:08:35,351",[laughter],0,0.0,,,,511.89,515.35
179,"00:08:37,019","00:08:40,731",I don't feel comfortable saying that shit right now and this is my special.,0,0.0,,,,517.02,520.73
180,"00:08:40,814","00:08:42,274",[laughter],0,0.0,,,,520.81,522.27
181,"00:08:42,358","00:08:45,778",I didn't even know that was an actual saying. Have you ever heard that before?,0,0.0,,,,522.36,525.78
182,"00:08:45,861","00:08:49,448","I didn't know that was a real saying. The first time I heard it, I was at work",1,3.2100000000000364,"#58, ","526.37, ","529.58, ",525.86,529.45
183,"00:08:49,532","00:08:51,825",and these interns were bringing us coffee.,0,0.0,,,,529.53,531.83
184,"00:08:53,285","00:08:55,913",And they brought me the wrong coffee.,0,0.0,,,,533.28,535.91
185,"00:08:55,996","00:08:58,958","And I was like, ""Hey, man, I didn't order this coffee.""",0,0.0,,,,536.0,538.96
186,"00:08:59,542","00:09:03,212","And he goes, ""I'm sorry about that, Che, I really screwed the pooch on that one.""",1,8.290000000000077,"#59, ","541.66, ","549.95, ",539.54,543.21
187,"00:09:03,295","00:09:05,506",[laughter],0,0.0,,,,543.29,545.51
188,"00:09:05,589","00:09:08,384","And I said, ""What was that?""",0,0.0,,,,545.59,548.38
189,"00:09:08,467","00:09:09,718",[laughter],0,0.0,,,,548.47,549.72
190,"00:09:09,802","00:09:11,971","And he goes, ""It means I made a mistake,""",1,1.240000000000009,"#60, ","551.09, ","552.33, ",549.8,551.97
191,"00:09:12,054","00:09:14,431","and I was like, ""No, man, it means you fucked a dog.""",1,10.0,"#61, ","552.82, ","562.82, ",552.05,554.43
192,"00:09:14,515","00:09:16,350",[laughter and applause],0,0.0,,,,554.51,556.35
193,"00:09:16,433","00:09:19,979","""You should probably stop saying that shit in a workplace environment.""",0,0.0,,,,556.43,559.98
194,"00:09:21,981","00:09:26,193",Turns out this is a very popular phrase that white people just use all the time.,1,3.980000000000018,"#62, ","564.74, ","568.72, ",561.98,566.19
195,"00:09:26,277","00:09:27,861",[laughter],0,0.0,,,,566.28,567.86
196,"00:09:27,945","00:09:31,031",Which leads me to believe that somebody fucked a dog one time...,1,7.769999999999982,"#63, ","570.22, ","577.99, ",567.95,571.03
197,"00:09:31,115","00:09:32,115",[laughter],0,0.0,,,,571.12,572.12
198,"00:09:32,157","00:09:35,828",And just kept comparing it to every mistake anybody else has made...,0,0.0,,,,572.16,575.83
199,"00:09:35,911","00:09:37,204",[laughter],0,0.0,,,,575.91,577.2
200,"00:09:37,288","00:09:40,916",Until that shit stuck as something normal to drop into conversation.,1,8.349999999999909,"#64, ","579.08, ","587.43, ",577.29,580.92
201,"00:09:41,000","00:09:43,294","""You messed up the coffee? Now who fucks dogs?""",0,0.0,,,,581.0,583.29
202,"00:09:43,377","00:09:46,630","""Still you, dude. You're still the only guy that does that shit.""",0,0.0,,,,583.38,586.63
203,"00:09:46,714","00:09:48,465",[laughter],0,0.0,,,,586.71,588.47
204,"00:09:48,549","00:09:51,093","""I'm just saying, you messed up the coffee, I fucked your dog,",0,0.0,,,,588.55,591.09
205,"00:09:51,176","00:09:53,095","people make mistakes, man.""",1,5.289999999999964,"#65, ","591.24, ","596.53, ",591.18,593.1
206,"00:09:53,178","00:09:56,390",[laughter],0,0.0,,,,593.18,596.39
207,"00:09:56,473","00:09:59,143","""You ask me, we both shit the bed on that one.",1,2.1100000000000136,"#66, ","598.25, ","600.36, ",596.47,599.14
208,"00:09:59,935","00:10:03,188","Also, I shit in your bed. That's another normal thing people do.""",1,2.9700000000000273,"#67, ","601.38, ","604.35, ",599.93,603.19
209,"00:10:03,272","00:10:04,398",[laughter],0,0.0,,,,603.27,604.4
210,"00:10:04,481","00:10:07,359",I like to start with race stuff because I feel like right now,0,0.0,,,,604.48,607.36
211,"00:10:07,443","00:10:09,320",there's a lot of tension.,0,0.0,,,,607.44,609.32
212,"00:10:10,654","00:10:14,491",Blacks and cops aren't getting along. I don't know if you've seen the news,0,0.0,,,,610.65,614.49
213,"00:10:14,575","00:10:16,410","in the past 400 years, but...",1,12.240000000000009,"#68, ","615.72, ","627.96, ",614.58,616.41
214,"00:10:16,493","00:10:18,621",[laughter],0,0.0,,,,616.49,618.62
215,"00:10:18,704","00:10:22,041",[applause],0,0.0,,,,618.7,622.04
216,"00:10:22,124","00:10:23,876",I don't know if you've seen it.,0,0.0,,,,622.12,623.88
217,"00:10:23,959","00:10:27,588",[cheering and applause],0,0.0,,,,623.96,627.59
218,"00:10:27,671","00:10:29,840",Apparently we've hit a rough patch.,1,4.709999999999923,"#69, ","629.1, ","633.81, ",627.67,629.84
219,"00:10:29,923","00:10:32,718",[laughter],0,0.0,,,,629.92,632.72
220,"00:10:32,801","00:10:34,845","My brother's a cop, actually.",0,0.0,,,,632.8,634.85
221,"00:10:35,429","00:10:37,097",I don't fuck with him.,1,5.240000000000009,"#70, ","636.1, ","641.34, ",635.43,637.1
222,"00:10:37,181","00:10:39,391",[laughter],0,0.0,,,,637.18,639.39
223,"00:10:40,434","00:10:43,270",I love him! I love him. I don't fuck with him.,0,0.0,,,,640.43,643.27
224,"00:10:43,354","00:10:45,272",Not right now. It's too hot.,1,4.169999999999959,"#71, ","644.44, ","648.61, ",643.35,645.27
225,"00:10:45,356","00:10:47,816",[laughter],0,0.0,,,,645.36,647.82
226,"00:10:47,900","00:10:50,069",I only see him Thanksgiving.,0,0.0,,,,647.9,650.07
227,"00:10:50,152","00:10:53,113","And even then, I'm like, ""I'm reaching for the potatoes.""",1,14.309999999999945,"#72, ","651.62, ","665.93, ",650.15,653.11
228,"00:10:53,197","00:10:55,157",[laughter],0,0.0,,,,653.2,655.16
229,"00:10:55,240","00:10:57,743",He hates that shit. He doesn't find it funny at all.,0,0.0,,,,655.24,657.74
230,"00:10:57,826","00:10:59,703",I think it's hysterical!,0,0.0,,,,657.83,659.7
231,"00:10:59,787","00:11:02,498",[laughter],0,0.0,,,,659.79,662.5
232,"00:11:06,001","00:11:08,087",We can't agree on anything any more.,0,0.0,,,,666.0,668.09
233,"00:11:09,755","00:11:13,050","As a country, we just can't agree. We just fight about everything.",1,1.2899999999999636,"#73, ","671.73, ","673.02, ",669.75,673.05
234,"00:11:13,884","00:11:16,428",We can't even agree on Black Lives Matter.,1,2.1499999999999773,"#74, ","674.41, ","676.56, ",673.88,676.43
235,"00:11:16,512","00:11:19,098",That's a controversial statement.,1,0.9799999999999045,"#75, ","678.83, ","679.81, ",676.51,679.1
236,"00:11:19,181","00:11:21,392",Black lives matter.,2,2.9500000000000455,"#76, #77, ","680.18, 681.9, ","681.42, 683.61, ",679.18,681.39
237,"00:11:22,559","00:11:25,396","Not matters more than you, just matters.",2,8.399999999999864,"#78, #79, ","684.69, 687.08, ","686.3, 693.87, ",682.56,685.4
238,"00:11:25,479","00:11:27,272",[laughter],0,0.0,,,,685.48,687.27
239,"00:11:27,356","00:11:28,816",Matters.,0,0.0,,,,687.36,688.82
240,"00:11:28,899","00:11:29,899",[laughter],0,0.0,,,,688.9,689.9
241,"00:11:29,942","00:11:31,610",Just matters.,0,0.0,,,,689.94,691.61
242,"00:11:31,693","00:11:34,071",[laughter],0,0.0,,,,691.69,694.07
243,"00:11:34,154","00:11:36,824",That's where we're starting the negotiations.,1,6.960000000000036,"#80, ","695.55, ","702.51, ",694.15,696.82
244,"00:11:36,907","00:11:38,951",[laughter],0,0.0,,,,696.91,698.95
245,"00:11:39,034","00:11:40,494",Matters.,0,0.0,,,,699.03,700.49
246,"00:11:41,578","00:11:45,040",We can't agree on that shit? What the fuck is less than matters?,1,8.370000000000005,"#81, ","703.51, ","711.88, ",701.58,705.04
247,"00:11:45,124","00:11:46,124",[laughter],0,0.0,,,,705.12,706.12
